IDATE,ACSTATE,TFAT,TINJ,TOTAL_COST_CURRENT,LOSS,RECOV,CAUSE,ACCOUNTY,LAT,LONG
2012,Oklahoma,0.0,0.0,49768.9728,54.65,0.0,MATERIAL FAILURE OF PIPE OR WELD,POCAHONTAS,42.72143,-94.60402
2012,Georgia,0.0,0.0,12372.5568,0.38,0.38,EQUIPMENT FAILURE,MIDDLESEX,40.57704,-74.2498
2012,Texas,0.0,0.0,550466.3424,0.02,0.0,EQUIPMENT FAILURE,PLAQUEMINES,29.485,-89.4441666
2012,Pennsylvania,0.0,0.0,23424.0,2.38,2.05,CORROSION,WAYNE,42.282925,-83.141045
2012,Texas,0.0,0.0,292.8,0.36,0.36,EQUIPMENT FAILURE,JUDITH BASIN,46.49535,-110.061642
2012,Texas,0.0,0.0,309196.8,6700.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,HOWARD,32.1057904,-101.2216288
2012,Kansas,0.0,0.0,1727.52,0.38,0.21,EQUIPMENT FAILURE,KIOWA,37.6159,-99.1263
2012,Texas,0.0,0.0,47726.4,80.0,80.0,EXCAVATION DAMAGE,MIDLAND,32.01493,-102.02951
2012,Texas,0.0,0.0,2342.4,25.0,25.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,KERN,35.1544444,-119.3388889
2012,Texas,0.0,0.0,3103.68,0.95,0.95,EQUIPMENT FAILURE,ST. JAMES,30.1150416,-90.9009944
2012,Texas,0.0,0.0,12566.976,0.71,0.71,INCORRECT OPERATION BY OPERATOR PERSONNEL,UNION,40.608277,-74.221761
2012,Texas,0.0,0.0,131174.4,100.0,100.0,CORROSION,BRAZORIA,28.949889,-95.432381
2012,Texas,0.0,0.0,614.88,3.76,0.0,OTHER,IBERVILLE,30.056,-91.1357
2012,Texas,0.0,0.0,80696.8512,0.12,0.02,CORROSION,MIDDLESEX,40.52243,-74.25384
2012,Texas,0.0,0.0,1675893.504,0.5,0.5,CORROSION,HARRIS,29.72536,-95.20334
2012,Texas,0.0,0.0,180364.8,40.0,40.0,CORROSION,GALVESTON,29.34525,-94.935183
2012,Texas,0.0,0.0,44107.392,70.0,68.0,OTHER OUTSIDE FORCE DAMAGE,HARDIN,30.145154,-94.405099
2012,Oklahoma,0.0,0.0,2342.4,0.71,0.71,EQUIPMENT FAILURE,HARRIS,29.79449,-95.28034
2012,Texas,0.0,0.0,12414.72,1.0,0.25,CORROSION,YOUNG,33.33278,-98.72257
2012,Texas,0.0,0.0,31087.1616,0.48,0.0,CORROSION,SCURRY,32.5327,-100.8309
2012,Texas,0.0,0.0,29889.024,0.24,0.0,CORROSION,KERN,35.3599366,-119.6614872
2012,Texas,0.0,0.0,51532.8,10.0,10.0,CORROSION,UPTON,31.13575,-102.18757
2012,Texas,0.0,0.0,52704.0,2.9,2.9,CORROSION,LOS ANGELES,33.90593,-118.42132
2012,Texas,0.0,0.0,4216.32,1.0,1.0,EQUIPMENT FAILURE,SCURRY,32.532,-100.83054
2012,Texas,0.0,0.0,109294.0416,19.6,19.6,MATERIAL FAILURE OF PIPE OR WELD,LOS ANGELES,33.8000022,-118.233913
2012,Texas,0.0,0.0,28809.1776,13.0,10.0,EQUIPMENT FAILURE,ROBERTSON,31.77393,-96.40047
2012,Texas,0.0,0.0,1873.92,1.09,0.0,CORROSION,WINKLER,31.76885,-103.17565
2012,Pennsylvania,0.0,0.0,4251.456,0.95,0.95,INCORRECT OPERATION BY OPERATOR PERSONNEL,LAKE,41.609953,-87.466475
2012,Texas,0.0,0.0,1229.76,1.5,1.5,EQUIPMENT FAILURE,MARTIN,32.089083,-102.138981
2012,Texas,0.0,0.0,8226.5088,0.24,0.0,EQUIPMENT FAILURE,TYLER,30.6688,-94.527
2012,Texas,0.0,0.0,2576.64,1.0,0.5,EQUIPMENT FAILURE,GALVESTON,29.348547,-94.939136
2012,Texas,0.0,0.0,286944.0,3.0,3.0,CORROSION,LOS ANGELES,33.86206,-118.22369
2012,Georgia,0.0,0.0,1505928.96,85.7,61.9,EXCAVATION DAMAGE,HAMILTON,35.05097,-85.33488
2012,Ohio,0.0,0.0,96038.4,0.1,0.1,EQUIPMENT FAILURE,CLARK,39.323679,-87.900338
2012,Oklahoma,0.0,0.0,19910.4,1.0,0.98,NATURAL FORCE DAMAGE,LINCOLN,35.94109,-96.74697
2012,Georgia,0.0,0.0,100254.72,3.5,2.6,CORROSION,FAIRFAX,38.835046,-77.400392
2012,Texas,0.0,0.0,1171.2,0.48,0.0,EQUIPMENT FAILURE,WELD,40.136819,-104.509592
2012,Texas,0.0,0.0,377886.5088,59.7,59.7,NATURAL FORCE DAMAGE,LAFOURCHE,29.726669,-90.592643
2012,Louisiana,0.0,0.0,11934.528,2.0,2.0,EQUIPMENT FAILURE,JEFFERSON,29.96887,-89.25292
2012,Texas,0.0,0.0,226658.8224,75.0,50.0,CORROSION,LINCOLN,35.939625,-96.747821
2012,Texas,0.0,0.0,18753.2544,6.71,6.71,EQUIPMENT FAILURE,LOS ANGELES,33.84494,-118.232432
2012,Texas,0.0,0.0,88330.7328,1.5,1.5,EQUIPMENT FAILURE,FORD,40.51608,-88.31929
2012,Texas,0.0,0.0,38037.0624,30.0,30.0,EQUIPMENT FAILURE,DUCHESNE COUNTY,40.401,-110.759
2012,Texas,0.0,0.0,29467.392,2.0,2.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,ST. JAMES,30.006667,-90.856111
2012,Texas,0.0,0.0,199104.0,0.0,0.0,OTHER OUTSIDE FORCE DAMAGE,JEFFERSON,29.422222,-89.99
2012,Texas,0.0,0.0,96858.24,718.0,663.0,CORROSION,HARDIN,30.145154,-94.405099
2012,Texas,0.0,0.0,30685.44,0.24,0.0,EQUIPMENT FAILURE,CONTRA COSTA,37.817,-121.587
2012,Texas,0.0,0.0,63244.8,45.0,45.0,CORROSION,LOS ANGELES,33.841119,-118.246558
2012,Texas,0.0,0.0,112200.96,450.0,450.0,CORROSION,JACK,33.138683,-98.122177
2012,Texas,0.0,0.0,111381.12,0.83,0.83,EQUIPMENT FAILURE,PAYNE,35.944728,-96.764824
2010,California,0.0,0.0,16919.2267719809,9.0,9.0,CORROSION,LOS ANGELES,33.956,-117.884167
2012,Oklahoma,0.0,0.0,51556.224,0.12,0.12,OTHER,DOUGLAS,45.89504,-95.39047
2012,Texas,0.0,0.0,4473.984,0.24,0.0,CORROSION,GREENWOOD,38.12745,-96.191081
2012,Texas,0.0,0.0,3009.984,0.48,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,SPOKANE,47.634874,-117.669642
2012,Texas,0.0,0.0,4055.8656,0.12,0.12,EQUIPMENT FAILURE,HARRIS,29.72536,-95.203354
2012,Texas,0.0,0.0,20144.64,1.5,1.5,CORROSION,FRANKLIN,32.23587,-91.62582
2012,Oklahoma,0.0,0.0,495959.8656,10.0,10.0,MATERIAL FAILURE OF PIPE OR WELD,COOK,41.644119,-87.892427
2012,Texas,0.0,0.0,2881.152,4.0,4.0,CORROSION,LEA,32.08014,-103.17604
2012,Texas,0.0,0.0,103065.6,100.0,10.0,EXCAVATION DAMAGE,BEE,28.60758,-97.81663
2012,Oklahoma,0.0,0.0,4272.5376,0.6,0.0,EQUIPMENT FAILURE,PAYNE,35.94805,-96.74979
2012,Texas,0.0,0.0,8882.3808,0.67,0.67,EQUIPMENT FAILURE,SAN BERNARDINO,35.276957,-116.021774
2012,Texas,0.0,0.0,40992.0,200.0,0.0,EQUIPMENT FAILURE,PLATTE,42.11445,-104.564875
2012,Texas,0.0,0.0,41460.48,1.0,1.0,CORROSION,UNION,40.608272,-74.208518
2012,Texas,0.0,0.0,204960.0,1.3,0.0,EQUIPMENT FAILURE,JEFFERSON,29.951987,-93.887925
2012,Montana,0.0,0.0,614.88,1.0,0.2,OTHER,DAWSON,47.0988,-104.759017
2012,Oklahoma,0.0,0.0,37712.64,1.9,1.43,CORROSION,JOHNSON,41.684108,-91.570103
2012,Texas,0.0,0.0,79641.6,1640.1,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,SCOTT,41.73889472,-90.81978672
2012,Oklahoma,0.0,0.0,423974.4,200.0,200.0,EQUIPMENT FAILURE,DELAWARE,36.64234919,-94.9731575
2012,Texas,0.0,0.0,14102.4192,0.5,0.0,CORROSION,HARDIN,30.28649,-94.50634
2012,Wyoming,0.0,0.0,18153.6,20.0,15.0,CORROSION,PLATTE,42.225925,-104.686441
2012,Kansas,0.0,0.0,65334.2208,2.0,1.95,EQUIPMENT FAILURE,BEXAR,29.11242,-98.11987
2012,Oklahoma,0.0,0.0,214856.64,40.0,40.0,EQUIPMENT FAILURE,NARVARRO,32.06432,-96.86338
2012,Texas,0.0,0.0,1382016.0,20.0,0.0,CORROSION,LOS ANGELES,33.902032,-118.313486
2012,Texas,0.0,0.0,22311.36,0.59,0.59,EQUIPMENT FAILURE,CALCASIEU,30.160197,-93.030086
2012,Georgia,0.0,0.0,29590.368,2.65,2.65,INCORRECT OPERATION BY OPERATOR PERSONNEL,EAST FELICIANA,30.909265,-90.871663
2012,Texas,0.0,0.0,2342.4,1.5,1.5,EQUIPMENT FAILURE,GRAYSON,33.767016,-96.89285
2012,Texas,0.0,0.0,2814570.4512,76.0,76.0,CORROSION,WARD,48.24275,-101.25444
2012,Texas,0.0,0.0,577987.2,5254.0,0.0,EQUIPMENT FAILURE,CALCASIEU,30.15735228,-93.04560277
2012,Georgia,0.0,0.0,352895.4432,11.0,11.0,MATERIAL FAILURE OF PIPE OR WELD,HARRIS,29.71816,-95.17971
2012,Texas,0.0,0.0,2225.28,0.3,0.3,EQUIPMENT FAILURE,JEFFERSON,29.9771376,-94.0563685
2012,Oklahoma,0.0,0.0,2829.6192,2.0,0.0,EQUIPMENT FAILURE,PAYNE,36.0191,-96.7569
2012,Texas,0.0,0.0,47550.72,7.5,7.5,CORROSION,FREMONT,43.2930556,-107.625
2012,Oklahoma,0.0,0.0,185166.72,10.52,7.9,OTHER,JOHNSON,41.68411,-91.5701
2012,Texas,0.0,0.0,22721.28,10.0,10.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,MIDLAND,31.01183,-102.01582
2012,Oklahoma,0.0,0.0,73173.0624,0.1,0.0,CORROSION,WYANDOTTE,39.15386,-94.62234
2012,Texas,0.0,0.0,16242.2016,35.0,35.0,CORROSION,CARTER,34.20969,-97.54401
2012,Texas,0.0,0.0,57031.584,5.3,5.3,INCORRECT OPERATION BY OPERATOR PERSONNEL,UNION,40.6084,-74.2222
2012,Texas,0.0,0.0,11477760.0,900.0,900.0,CORROSION,WILL,41.55556,-87.88528
2012,Texas,0.0,0.0,140343.7248,23.0,0.0,CORROSION,JEFFERSON,29.87283,-93.95767
2012,Pennsylvania,0.0,0.0,14288.64,0.24,0.24,EQUIPMENT FAILURE,ST. CLAIR,38.585632,-90.178975
2012,Texas,0.0,0.0,172166.4,600.0,600.0,CORROSION,KERN,35.019374,-119.063134
2012,Oklahoma,0.0,0.0,580563.84,86.0,86.0,EQUIPMENT FAILURE,WALKER,30.84377614,-95.49514204
2012,Kansas,0.0,0.0,1092729.6,60.0,60.0,MATERIAL FAILURE OF PIPE OR WELD,FILLMORE,40.621988,-97.549726
2012,Texas,0.0,0.0,8198.4,0.1,0.0,EQUIPMENT FAILURE,HOWARD,32.113857,-101.255144
2012,Texas,0.0,0.0,51412.1664,1187.69,0.0,EQUIPMENT FAILURE,KARNES,28.894955,-97.759029
2012,Texas,0.0,0.0,280537.536,0.23,0.23,EQUIPMENT FAILURE,HARRIS,29.718947,-95.059155
2012,Texas,0.0,0.0,161625.6,5.0,5.0,CORROSION,FORT BEND,29.712258,-95.880858
2012,Pennsylvania,0.0,0.0,132718.0416,48.0,16.0,OTHER OUTSIDE FORCE DAMAGE,SOMERSET,40.505602,-74.642893
2012,Kansas,0.0,0.0,9896.64,7.3,2.0,NATURAL FORCE DAMAGE,MCPHERSON,38.338614,-97.676694
2012,Texas,0.0,0.0,12883.2,3.1,3.1,EQUIPMENT FAILURE,DELEWARE,39.8458,-75.4222
2012,Texas,0.0,0.0,183878.4,38.5,38.5,EQUIPMENT FAILURE,OASAGE,35.59243,-96.30796
2012,Georgia,0.0,0.0,17085.4656,0.45,0.45,CORROSION,CUMBERLAND,37.66279,-78.2375
2012,Texas,0.0,0.0,3373.056,1.0,0.5,CORROSION,MONTAGUE,33.86379,-97.95413
2012,Texas,0.0,0.0,47140.8,1.8,1.8,INCORRECT OPERATION BY OPERATOR PERSONNEL,CHESTERFIELD,37.44967,-77.63277
2012,Oklahoma,0.0,0.0,199332.384,23.81,0.0,MATERIAL FAILURE OF PIPE OR WELD,LANCASTER,40.97604,-96.4566
2012,Texas,0.0,0.0,43811.0784,7.0,5.0,EQUIPMENT FAILURE,ISSAQUENA,32.87476,-91.05339
2012,Texas,0.0,0.0,0.0,0.3,0.3,OTHER,WEST BATON ROUGE,30.479042,-91.202633
2012,Texas,0.0,0.0,1424276.4096,3.0,3.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,WAYNE,42.2748,-83.4048
2012,Texas,0.0,0.0,1773108.96,100.0,100.0,CORROSION,CHAUTAUQUA,37.05446,-96.18822
2012,Texas,0.0,0.0,49541.76,3.0,3.0,EQUIPMENT FAILURE,MASON,40.3375,-89.82917
2012,Texas,0.0,0.0,90571.2384,0.23,0.23,INCORRECT OPERATION BY OPERATOR PERSONNEL,WILLIAMS,48.284494,-102.926272
2012,Oklahoma,0.0,0.0,300870.7392,6719.0,0.0,CORROSION,FANNIN,33.59202,-96.38146
2012,Ohio,0.0,0.0,24595.2,0.48,0.48,CORROSION,BOYD,38.377992,-82.605496
2012,Ohio,0.0,0.0,5832.576,0.7,0.7,EQUIPMENT FAILURE,BIG HORN,44.815919,-108.4989
2012,Texas,0.0,0.0,469651.2,10.0,3.0,EQUIPMENT FAILURE,SHARKEY COUNTY,32.833,-90.845
2012,Texas,0.0,0.0,26448.0384,150.0,130.0,EQUIPMENT FAILURE,LEA,32.874247,-103.300039
2012,Texas,0.0,0.0,1873.92,0.2,0.0,EQUIPMENT FAILURE,ORANGE,30.066112,-93.820278
2013,Texas,0.0,0.0,42905.6653574234,2.0,0.0,CORROSION,COTTLE,33.87367,-100.08678
2013,Texas,0.0,0.0,2604.83896307934,0.71,0.71,EQUIPMENT FAILURE,KERN,35.097214,-119.3917
2013,Texas,0.0,0.0,2793.44540455617,0.22,0.22,EQUIPMENT FAILURE,YOLO,38.569474,-121.522658
2012,Ohio,0.0,0.0,7027.2,0.0,0.0,EQUIPMENT FAILURE,WAYNE,42.131311,-83.22664
2012,Texas,0.0,0.0,12988.608,8.33,8.33,INCORRECT OPERATION BY OPERATOR PERSONNEL,EAST BATON ROUGE PARISH,30.54741,-90.16677
2012,Kansas,0.0,0.0,18113.7792,158.4,152.8,EQUIPMENT FAILURE,MORTON,37.045196,-101.854915
2013,Texas,0.0,0.0,259218.853102907,12.5,12.5,MATERIAL FAILURE OF PIPE OR WELD,BERKS,40.3196,-76.0431
2013,Kansas,0.0,0.0,17273.5899450118,3.68,3.68,EQUIPMENT FAILURE,LINCOLN,32.70298,-92.54888
2013,Texas,0.0,0.0,51785.1186174391,10.0,0.0,EQUIPMENT FAILURE,TYLER,30.94062,-94.40307
2013,Georgia,0.0,0.0,1785921.29457973,131.3,105.9,INCORRECT OPERATION BY OPERATOR PERSONNEL,GUILFORD,36.07076,-79.93915
2013,Texas,0.0,0.0,11270.3849175177,5.95,5.95,CORROSION,HARALSON,33.698451,-85.13932
2013,Georgia,0.0,0.0,11546.3943440691,0.2,0.2,EQUIPMENT FAILURE,TALLADEGA,33.42163,-86.28629
2013,Kansas,0.0,0.0,76958.328358209,0.48,0.48,INCORRECT OPERATION BY OPERATOR PERSONNEL,WASHINGTON,45.143056,-92.999245
2013,Texas,0.0,0.0,12075.4124116261,1.0,1.0,EQUIPMENT FAILURE,MONROE,31.41808,-87.40189
2013,Texas,0.0,0.0,28865.9858601728,0.2,0.0,EQUIPMENT FAILURE,ORANGE,30.066112,-93.820278
2013,Texas,0.0,0.0,115605.398271799,0.24,0.24,OTHER,MONTGOMERY,37.061114,-95.576738
2013,Oklahoma,0.0,0.0,179438.328358209,0.24,0.24,EQUIPMENT FAILURE,WARREN,41.41355,-93.62581
2013,Texas,0.0,0.0,6555.22388059702,1.5,0.0,OTHER OUTSIDE FORCE DAMAGE,FREESTONE,31.531786,-96.185508
2013,Oklahoma,0.0,0.0,156405.34171249,4.0,4.0,EQUIPMENT FAILURE,LINCOLN,35.94607,-96.74874
2013,Ohio,0.0,0.0,75181.517674784,2.2,2.2,EQUIPMENT FAILURE,JAY,40.513477,-84.953281
2013,Texas,0.0,0.0,5520.18853102907,0.24,0.21,INCORRECT OPERATION BY OPERATOR PERSONNEL,ISSAQUENA,32.87476,-91.05339
2013,Texas,0.0,0.0,23115.7894736842,0.79,0.79,INCORRECT OPERATION BY OPERATOR PERSONNEL,FAIRFAX,38.73302,-77.19229
2013,Texas,0.0,0.0,34501.1783189317,410.0,0.0,EQUIPMENT FAILURE,HUTCHINSON,35.726944,-101.354167
2013,Texas,0.0,0.0,7590.25923016497,1.0,1.0,EQUIPMENT FAILURE,LINCOLN,35.940158,-96.747808
2013,Oklahoma,0.0,0.0,46329.3322859387,2.38,2.38,EQUIPMENT FAILURE,SHAWNEE,38.91689,-95.68922
2013,Kansas,0.0,0.0,27071.9245875884,391.8,350.0,EQUIPMENT FAILURE,TREGO,38.7919,-99.6332
2013,Texas,0.0,0.0,6253.91358994501,0.3,0.3,EQUIPMENT FAILURE,CARBON,45.479889,-108.852723
2013,Texas,0.0,0.0,3439.76747839749,0.12,0.0,EQUIPMENT FAILURE,HOCKLEY COUNTY (RURAL),33.24455,-102.26934
2013,Texas,0.0,0.0,19435.6637863315,20.0,2.0,EQUIPMENT FAILURE,EDDY,32.813,-104.061182
2013,Oklahoma,0.0,0.0,897.030636292223,0.7,0.7,EQUIPMENT FAILURE,HARRIS,29.792012,-95.282365
2013,Oklahoma,0.0,0.0,6229.76276512176,0.2,0.2,EQUIPMENT FAILURE,DOUGLAS,45.89341,-95.3928
2013,Ohio,0.0,0.0,2806.09583660644,0.3,0.3,INCORRECT OPERATION BY OPERATOR PERSONNEL,JEFFERSON,38.205021,-85.84991
2013,Texas,0.0,0.0,3114.30636292223,2.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,GREGG,32.48128,-94.83778
2013,Texas,0.0,0.0,29038.4917517675,3.0,0.0,MATERIAL FAILURE OF PIPE OR WELD,JEFFERSON,34.245072,-97.947953
2013,Texas,0.0,0.0,51751.7674783975,0.67,0.52,NATURAL FORCE DAMAGE,HUMPHREYS,36.03403,-87.94348
2013,Texas,0.0,0.0,844897.055773763,350.0,120.0,CORROSION,STEPHENS,32.54948,-98.71181
2013,Oklahoma,0.0,0.0,8165.27886881383,1.1,0.0,EQUIPMENT FAILURE,HUMBOLDT,42.87907,-94.08965
2013,Texas,0.0,0.0,1776.81068342498,1.0,0.0,EQUIPMENT FAILURE,STAFFORD,38.09347,-98.58167
2013,Texas,0.0,0.0,64632.207384132,12.0,12.0,EQUIPMENT FAILURE,JEFFERSON,34.07083,-97.944108
2013,Texas,0.0,0.0,182780.342498036,0.24,0.24,MATERIAL FAILURE OF PIPE OR WELD,BENSON,48.27904,-99.30399
2013,Texas,0.0,0.0,138579.732914375,0.48,0.48,MATERIAL FAILURE OF PIPE OR WELD,HARRIS,29.72536,-95.203354
2013,Texas,0.0,0.0,393313.432835821,20.0,20.0,MATERIAL FAILURE OF PIPE OR WELD,JEFFERSON,30.03188,-94.06856
2013,Texas,0.0,0.0,39147.3369992145,4.0,4.0,NATURAL FORCE DAMAGE,MIDDLESEX,40.585479,-74.213579
2013,Kansas,0.0,0.0,10000.741555381,14.7,6.0,EQUIPMENT FAILURE,KIOWA,37.6159,-99.1262
2013,Texas,0.0,0.0,257906.65828751,15.0,13.0,NATURAL FORCE DAMAGE,ADA,43.6067,-116.249
2013,Texas,0.0,0.0,93153.1814611155,0.24,0.24,EQUIPMENT FAILURE,LENNAWEE,42.06139,-83.83167
2013,Texas,0.0,0.0,1725.05891594658,1.0,1.0,EQUIPMENT FAILURE,PAYNE,35.95885,-96.75655
2013,Ohio,0.0,0.0,244958.366064415,0.0,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,EFFINGHAM,38.923554,-88.385636
2013,Texas,0.0,0.0,8642.54516889238,20.54,0.0,EQUIPMENT FAILURE,SCURRY,32.86057,-100.93178
2013,Texas,0.0,0.0,132785.83503535,25.0,0.0,CORROSION,STEPHENS,32.70141,-98.84219
2013,Texas,0.0,0.0,17480.5970149254,0.74,0.74,CORROSION,HARRIS,29.708617,-95.1625
2013,Texas,0.0,0.0,23978.3189316575,8.5,8.5,CORROSION,ECTOR,31.931914,-102.580805
2013,Texas,0.0,0.0,320353.791044776,132.0,0.0,EQUIPMENT FAILURE,HARRIS,29.8279,-94.9438
2013,Texas,0.0,0.0,69031.1076197958,0.25,0.25,CORROSION,BRYAN,33.83017,-96.445621
2013,Texas,0.0,0.0,672.772977219167,0.36,0.0,EQUIPMENT FAILURE,JEFFERSON,29.9807,-94.06
2013,Kansas,0.0,0.0,42112.138256088,0.48,0.0,EQUIPMENT FAILURE,THAYER,40.002304,-97.632707
2013,Kansas,0.0,0.0,55144.3833464258,5.95,5.95,OTHER OUTSIDE FORCE DAMAGE,STEARNS,45.722409,-94.973972
2013,Texas,0.0,0.0,56986.7462686567,3.0,3.0,OTHER,JEFFERSON,29.9121,-94.0067
2013,Texas,0.0,0.0,30336.8860958366,15.0,15.0,EQUIPMENT FAILURE,SWEETWATER,41.6877778,-107.98
2013,Texas,0.0,0.0,902780.832678712,1100.0,1100.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,HARRIS,40.52243,-74.25384
2013,Texas,0.0,0.0,5981530.23723488,122.0,122.0,CORROSION,JASPER,31.96551,-89.24499
2013,Texas,0.0,0.0,42653.8067556952,3.0,1.0,CORROSION,TYLER,30.92773,-94.54854
2013,Texas,0.0,0.0,310563.506677141,7.0,6.5,CORROSION,TYLER,30.92696,-94.55099
2013,Texas,0.0,0.0,188575.390416339,25.0,0.0,CORROSION,STEPHENS,32.56273,-98.7191
2013,Texas,0.0,0.0,34501.1783189317,2.0,2.0,EQUIPMENT FAILURE,MIDDLESEX,40.585479,-74.213579
2013,Texas,0.0,0.0,1000557.17203456,0.01,0.0,EQUIPMENT FAILURE,BRAZORIA,29.461595,-95.245072
2013,Texas,0.0,0.0,135587.330714847,15.0,2.0,CORROSION,STEPHENS,32.61094,-98.7683
2013,Ohio,0.0,0.0,167345.665357423,108.4,0.0,EQUIPMENT FAILURE,HARRIS,29.69373658,-95.03284979
2013,Ohio,0.0,0.0,137387.142183818,85.3,0.0,EQUIPMENT FAILURE,HARRIS,29.62333683,-95.05727158
2013,Oklahoma,0.0,0.0,15090.8153967007,0.8,0.5,INCORRECT OPERATION BY OPERATOR PERSONNEL,PLATTE,39.17837,-94.65934
2013,Texas,0.0,0.0,43928.0502749411,0.3,0.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,HARDIN,30.1458,-94.4014
2012,Texas,0.0,0.0,29303.424,4.25,4.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,JEFFERSON,30.049461,-94.069686
2013,Texas,0.0,0.0,144559.937156324,20.0,0.0,CORROSION,BUTLER,37.84552,-97.08663
2013,Texas,0.0,0.0,199956.179104478,53.3,37.8,CORROSION,LAWRENCE,37.188347,-93.783194
2013,Ohio,0.0,0.0,1306277.863315,1.33,1.33,INCORRECT OPERATION BY OPERATOR PERSONNEL,JAY,40.395534,-85.110422
2013,Georgia,0.0,0.0,38619.4689709348,0.6,0.6,EQUIPMENT FAILURE,COBB,33.855711,-84.629237
2013,Ohio,0.0,0.0,10187.0479183032,86.0,0.0,EQUIPMENT FAILURE,HARRIS,29.763813,-95.012758
2013,Ohio,0.0,0.0,7448.80439905735,0.7,0.7,EQUIPMENT FAILURE,LAKE,41.510158,-87.445686
2013,Wyoming,0.0,0.0,20355.6952081697,300.0,285.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,CAMPBELL,44.460839,-105.576613
2013,Kansas,0.0,0.0,6532.22309505106,1.57,0.0,EQUIPMENT FAILURE,EDGAR,39.544,-87.5885
2013,Oklahoma,0.0,0.0,115003.927729772,25.0,24.0,INCORRECT OPERATION BY OPERATOR PERSONNEL,GALVESTON,29.37889,-94.93121
2013,Texas,0.0,0.0,76011.8460329929,1.0,1.0,CORROSION,JEFFERSON,29.8538,-93.95632
2013,Texas,0.0,0.0,17250.5891594658,0.87,0.87,INCORRECT OPERATION BY OPERATOR PERSONNEL,JEFFERSON,29.253809,-89.967529
2013,Texas,0.0,0.0,255308.719560094,0.1,0.0,EQUIPMENT FAILURE,HARRIS,29.52032,-95.107733
2013,Texas,0.0,0.0,182741.241162608,10.0,10.0,CORROSION,LINCOLN,35.94072,-96.74691
2013,Texas,0.0,0.0,20700.706991359,1.21,1.21,EQUIPMENT FAILURE,MIDDLESEX,40.585479,-74.213579
2013,New Jersey,0.0,0.0,776276.512175962,0.0,0.0,EQUIPMENT FAILURE,ORLEANS,30.087494,-89.928927
2013,Texas,0.0,0.0,6497.72191673213,1.5,1.0,EQUIPMENT FAILURE,MARTIN,32.088227,-102.137422
2013,Texas,0.0,0.0,11776.4021995287,0.43,0.43,EQUIPMENT FAILURE,CARSON,35.285,-101.541111
2013,Texas,0.0,0.0,4179938.50746269,550.0,500.0,CORROSION,TYLER,30.93182,-94.53129
2013,Texas,0.0,0.0,246727.126472899,75.0,75.0,CORROSION,LOGAN,35.84613,-97.62086
2013,Illinois,0.0,0.0,172505.891594658,0.36,0.36,CORROSION,LOS ANGELES,33.863481,-118.16312222
2013,Texas,0.0,0.0,6094.05813040063,45.16,0.0,CORROSION,JEFFERSON,29.9877906,-94.0637716
2013,Texas,0.0,0.0,63367.1641791045,1.0,1.0,MATERIAL FAILURE OF PIPE OR WELD,JEFFERSON DAVIS,30.10556,-92.88889
2013,Kansas,0.0,0.0,7918.02042419482,0.9,0.0,EQUIPMENT FAILURE,RICE COUNTY,38.34024,-98.31176
2013,Texas,0.0,0.0,10039.8428908091,0.3,0.3,EQUIPMENT FAILURE,CHEYENNE,41.322508,-102.87641
2013,Texas,0.0,0.0,1285743.91201885,190.76,140.0,EQUIPMENT FAILURE,LAUDERDALE,32.532145,-88.574787
2013,Oklahoma,0.0,0.0,3595.02278083268,1.0,1.0,EQUIPMENT FAILURE,TULSA,36.13137,-96.02489
2013,Texas,0.0,0.0,136337.156323645,0.36,0.36,EQUIPMENT FAILURE,PAYNE,35.95778,-96.74944
2010,Texas,0.0,0.0,32354.6738723758,2.11,2.11,CORROSION,JEFFERSON,30.05006,-94.07014
2013,Texas,0.0,0.0,249000.754124116,50.0,12.0,CORROSION,ELLIS,32.5343,-97.0456
2013,Texas,1.0,0.0,11801874.4194815,24763.0,0.0,OTHER OUTSIDE FORCE DAMAGE,LAFOURCHE,29.633617,-90.1741
2013,Texas,0.0,0.0,33879.0070699136,37.5,20.0,EQUIPMENT FAILURE,LIBERTY,30.02767,-94.5044
2013,Texas,0.0,0.0,23173.2914375491,0.78,0.78,EQUIPMENT FAILURE,HARRIS,29.708617,-95.1625
2013,Texas,0.0,0.0,14432.9929300864,0.47,0.47,EQUIPMENT FAILURE,BUTLER,37.9702,-97.0122
2013,Texas,0.0,0.0,3892669.04634721,5600.0,5300.0,CORROSION,COLUMBIA,33.24043,-93.1468
2013,Texas,0.0,0.0,34846.190102121,3.0,1.0,EQUIPMENT FAILURE,MIDLAND,32.02363,-102.012028
